2022-11-03 00:26:14.554 TRACE_ID WARN  http-nio-2222-exec-1 Generator4MethodAccessor field not found createUserId of object class name com.sparrow.security.protocol.admin.param.GroupParam
2022-11-03 00:33:57.918 TRACE_ID WARN  http-nio-2222-exec-4 Generator4MethodAccessor field not found updateTime of object class name com.sparrow.security.protocol.admin.param.GroupParam
2022-11-03 00:33:57.918 TRACE_ID WARN  http-nio-2222-exec-4 Generator4MethodAccessor field not found createTime of object class name com.sparrow.security.protocol.admin.param.GroupParam
2022-11-03 00:33:57.918 TRACE_ID WARN  http-nio-2222-exec-4 Generator4MethodAccessor field not found class of object class name com.sparrow.security.protocol.admin.param.GroupParam
2022-11-03 00:33:57.918 TRACE_ID WARN  http-nio-2222-exec-4 Generator4MethodAccessor field not found class of object class name com.sparrow.security.po.Group
2022-11-03 00:34:34.933 TRACE_ID WARN  http-nio-2222-exec-5 Generator4MethodAccessor field not found status of object class name com.sparrow.security.protocol.admin.param.GroupParam
2022-11-03 00:34:34.934 TRACE_ID WARN  http-nio-2222-exec-5 Generator4MethodAccessor field not found createUserId of object class name com.sparrow.security.protocol.admin.param.GroupParam
2022-11-03 00:34:34.934 TRACE_ID WARN  http-nio-2222-exec-5 Generator4MethodAccessor field not found updateUserId of object class name com.sparrow.security.protocol.admin.param.GroupParam
2022-11-03 00:34:34.934 TRACE_ID WARN  http-nio-2222-exec-5 Generator4MethodAccessor field not found updateTime of object class name com.sparrow.security.protocol.admin.param.GroupParam
2022-11-03 00:34:34.934 TRACE_ID WARN  http-nio-2222-exec-5 Generator4MethodAccessor field not found createTime of object class name com.sparrow.security.protocol.admin.param.GroupParam
2022-11-03 00:34:34.934 TRACE_ID WARN  http-nio-2222-exec-5 Generator4MethodAccessor field not found class of object class name com.sparrow.security.protocol.admin.param.GroupParam
2022-11-03 00:34:34.934 TRACE_ID WARN  http-nio-2222-exec-5 Generator4MethodAccessor field not found class of object class name com.sparrow.security.po.Group
2022-11-03 00:38:51.540 TRACE_ID WARN  http-nio-2222-exec-1 Generator4MethodAccessor field not found createTime of object class name com.sparrow.security.protocol.admin.param.GroupParam
2022-11-03 00:38:51.541 TRACE_ID WARN  http-nio-2222-exec-1 Generator4MethodAccessor field not found status of object class name com.sparrow.security.protocol.admin.param.GroupParam
2022-11-03 00:38:51.542 TRACE_ID WARN  http-nio-2222-exec-1 Generator4MethodAccessor field not found createUserId of object class name com.sparrow.security.protocol.admin.param.GroupParam
2022-11-03 00:38:51.542 TRACE_ID WARN  http-nio-2222-exec-1 Generator4MethodAccessor field not found updateUserId of object class name com.sparrow.security.protocol.admin.param.GroupParam
2022-11-03 00:38:51.542 TRACE_ID WARN  http-nio-2222-exec-1 Generator4MethodAccessor field not found updateTime of object class name com.sparrow.security.protocol.admin.param.GroupParam
2022-11-03 00:38:51.542 TRACE_ID WARN  http-nio-2222-exec-1 Generator4MethodAccessor field not found class of object class name com.sparrow.security.protocol.admin.param.GroupParam
2022-11-03 00:38:51.542 TRACE_ID WARN  http-nio-2222-exec-1 Generator4MethodAccessor field not found class of object class name com.sparrow.security.po.Group
2022-11-03 00:39:59.699 TRACE_ID WARN  http-nio-2222-exec-3 Generator4MethodAccessor field not found createTime of object class name com.sparrow.security.protocol.admin.param.GroupParam
2022-11-03 00:39:59.699 TRACE_ID WARN  http-nio-2222-exec-3 Generator4MethodAccessor field not found status of object class name com.sparrow.security.protocol.admin.param.GroupParam
2022-11-03 00:39:59.700 TRACE_ID WARN  http-nio-2222-exec-3 Generator4MethodAccessor field not found createUserId of object class name com.sparrow.security.protocol.admin.param.GroupParam
2022-11-03 00:39:59.700 TRACE_ID WARN  http-nio-2222-exec-3 Generator4MethodAccessor field not found updateUserId of object class name com.sparrow.security.protocol.admin.param.GroupParam
2022-11-03 00:39:59.700 TRACE_ID WARN  http-nio-2222-exec-3 Generator4MethodAccessor field not found updateTime of object class name com.sparrow.security.protocol.admin.param.GroupParam
2022-11-03 00:39:59.700 TRACE_ID WARN  http-nio-2222-exec-3 Generator4MethodAccessor field not found class of object class name com.sparrow.security.protocol.admin.param.GroupParam
2022-11-03 00:39:59.700 TRACE_ID WARN  http-nio-2222-exec-3 Generator4MethodAccessor field not found class of object class name com.sparrow.security.po.Group
2022-11-03 00:52:59.034 TRACE_ID WARN  http-nio-2222-exec-1 Generator4MethodAccessor field not found createTime of object class name com.sparrow.security.protocol.admin.param.GroupParam
2022-11-03 00:52:59.035 TRACE_ID WARN  http-nio-2222-exec-1 Generator4MethodAccessor field not found createUserId of object class name com.sparrow.security.protocol.admin.param.GroupParam
2022-11-03 00:52:59.035 TRACE_ID WARN  http-nio-2222-exec-1 Generator4MethodAccessor field not found updateUserId of object class name com.sparrow.security.protocol.admin.param.GroupParam
2022-11-03 00:52:59.035 TRACE_ID WARN  http-nio-2222-exec-1 Generator4MethodAccessor field not found updateTime of object class name com.sparrow.security.protocol.admin.param.GroupParam
2022-11-03 00:52:59.035 TRACE_ID WARN  http-nio-2222-exec-1 Generator4MethodAccessor field not found status of object class name com.sparrow.security.protocol.admin.param.GroupParam
2022-11-03 00:52:59.035 TRACE_ID WARN  http-nio-2222-exec-1 Generator4MethodAccessor field not found class of object class name com.sparrow.security.protocol.admin.param.GroupParam
2022-11-03 00:52:59.035 TRACE_ID WARN  http-nio-2222-exec-1 Generator4MethodAccessor field not found class of object class name com.sparrow.security.po.Group
2022-11-03 00:54:27.656 TRACE_ID WARN  http-nio-2222-exec-2 Generator4MethodAccessor field not found createTime of object class name com.sparrow.security.protocol.admin.param.GroupParam
2022-11-03 00:54:27.659 TRACE_ID WARN  http-nio-2222-exec-2 Generator4MethodAccessor field not found createUserId of object class name com.sparrow.security.protocol.admin.param.GroupParam
2022-11-03 00:54:27.659 TRACE_ID WARN  http-nio-2222-exec-2 Generator4MethodAccessor field not found updateUserId of object class name com.sparrow.security.protocol.admin.param.GroupParam
2022-11-03 00:54:27.659 TRACE_ID WARN  http-nio-2222-exec-2 Generator4MethodAccessor field not found updateTime of object class name com.sparrow.security.protocol.admin.param.GroupParam
2022-11-03 00:54:27.659 TRACE_ID WARN  http-nio-2222-exec-2 Generator4MethodAccessor field not found status of object class name com.sparrow.security.protocol.admin.param.GroupParam
2022-11-03 00:54:27.659 TRACE_ID WARN  http-nio-2222-exec-2 Generator4MethodAccessor field not found class of object class name com.sparrow.security.protocol.admin.param.GroupParam
2022-11-03 00:54:27.659 TRACE_ID WARN  http-nio-2222-exec-2 Generator4MethodAccessor field not found class of object class name com.sparrow.security.po.Group
2022-11-03 00:55:51.546 TRACE_ID WARN  http-nio-2222-exec-3 Generator4MethodAccessor field not found createTime of object class name com.sparrow.security.protocol.admin.param.GroupParam
2022-11-03 00:55:51.546 TRACE_ID WARN  http-nio-2222-exec-3 Generator4MethodAccessor field not found createUserId of object class name com.sparrow.security.protocol.admin.param.GroupParam
2022-11-03 00:55:51.546 TRACE_ID WARN  http-nio-2222-exec-3 Generator4MethodAccessor field not found updateUserId of object class name com.sparrow.security.protocol.admin.param.GroupParam
2022-11-03 00:55:51.546 TRACE_ID WARN  http-nio-2222-exec-3 Generator4MethodAccessor field not found updateTime of object class name com.sparrow.security.protocol.admin.param.GroupParam
2022-11-03 00:55:51.546 TRACE_ID WARN  http-nio-2222-exec-3 Generator4MethodAccessor field not found status of object class name com.sparrow.security.protocol.admin.param.GroupParam
2022-11-03 00:55:51.546 TRACE_ID WARN  http-nio-2222-exec-3 Generator4MethodAccessor field not found class of object class name com.sparrow.security.protocol.admin.param.GroupParam
2022-11-03 00:55:51.546 TRACE_ID WARN  http-nio-2222-exec-3 Generator4MethodAccessor field not found class of object class name com.sparrow.security.po.Group
2022-11-03 00:56:04.537 TRACE_ID WARN  http-nio-2222-exec-4 Generator4MethodAccessor field not found createTime of object class name com.sparrow.security.protocol.admin.param.GroupParam
2022-11-03 00:56:04.538 TRACE_ID WARN  http-nio-2222-exec-4 Generator4MethodAccessor field not found createUserId of object class name com.sparrow.security.protocol.admin.param.GroupParam
2022-11-03 00:56:04.538 TRACE_ID WARN  http-nio-2222-exec-4 Generator4MethodAccessor field not found updateUserId of object class name com.sparrow.security.protocol.admin.param.GroupParam
2022-11-03 00:56:04.538 TRACE_ID WARN  http-nio-2222-exec-4 Generator4MethodAccessor field not found updateTime of object class name com.sparrow.security.protocol.admin.param.GroupParam
2022-11-03 00:56:04.538 TRACE_ID WARN  http-nio-2222-exec-4 Generator4MethodAccessor field not found status of object class name com.sparrow.security.protocol.admin.param.GroupParam
2022-11-03 00:56:04.538 TRACE_ID WARN  http-nio-2222-exec-4 Generator4MethodAccessor field not found class of object class name com.sparrow.security.protocol.admin.param.GroupParam
2022-11-03 00:56:04.538 TRACE_ID WARN  http-nio-2222-exec-4 Generator4MethodAccessor field not found class of object class name com.sparrow.security.po.Group
2022-11-03 00:58:54.083 TRACE_ID WARN  http-nio-2222-exec-5 Generator4MethodAccessor field not found createTime of object class name com.sparrow.security.protocol.admin.param.GroupParam
2022-11-03 00:58:54.084 TRACE_ID WARN  http-nio-2222-exec-5 Generator4MethodAccessor field not found createUserId of object class name com.sparrow.security.protocol.admin.param.GroupParam
2022-11-03 00:58:54.084 TRACE_ID WARN  http-nio-2222-exec-5 Generator4MethodAccessor field not found updateUserId of object class name com.sparrow.security.protocol.admin.param.GroupParam
2022-11-03 00:58:54.084 TRACE_ID WARN  http-nio-2222-exec-5 Generator4MethodAccessor field not found updateTime of object class name com.sparrow.security.protocol.admin.param.GroupParam
2022-11-03 00:58:54.084 TRACE_ID WARN  http-nio-2222-exec-5 Generator4MethodAccessor field not found status of object class name com.sparrow.security.protocol.admin.param.GroupParam
2022-11-03 00:58:54.085 TRACE_ID WARN  http-nio-2222-exec-5 Generator4MethodAccessor field not found class of object class name com.sparrow.security.protocol.admin.param.GroupParam
2022-11-03 00:58:54.085 TRACE_ID WARN  http-nio-2222-exec-5 Generator4MethodAccessor field not found class of object class name com.sparrow.security.po.Group
2022-11-03 01:04:16.947 TRACE_ID WARN  http-nio-2222-exec-1 Generator4MethodAccessor field not found createTime of object class name com.sparrow.security.protocol.admin.param.GroupParam
2022-11-03 01:04:16.948 TRACE_ID WARN  http-nio-2222-exec-1 Generator4MethodAccessor field not found status of object class name com.sparrow.security.protocol.admin.param.GroupParam
2022-11-03 01:04:16.948 TRACE_ID WARN  http-nio-2222-exec-1 Generator4MethodAccessor field not found createUserId of object class name com.sparrow.security.protocol.admin.param.GroupParam
2022-11-03 01:04:16.948 TRACE_ID WARN  http-nio-2222-exec-1 Generator4MethodAccessor field not found updateUserId of object class name com.sparrow.security.protocol.admin.param.GroupParam
2022-11-03 01:04:16.948 TRACE_ID WARN  http-nio-2222-exec-1 Generator4MethodAccessor field not found updateTime of object class name com.sparrow.security.protocol.admin.param.GroupParam
2022-11-03 01:04:16.948 TRACE_ID WARN  http-nio-2222-exec-1 Generator4MethodAccessor field not found class of object class name com.sparrow.security.protocol.admin.param.GroupParam
2022-11-03 01:04:16.948 TRACE_ID WARN  http-nio-2222-exec-1 Generator4MethodAccessor field not found class of object class name com.sparrow.security.po.Group
2022-11-03 01:04:32.659 TRACE_ID WARN  http-nio-2222-exec-2 Generator4MethodAccessor field not found createTime of object class name com.sparrow.security.protocol.admin.param.GroupParam
2022-11-03 01:04:32.659 TRACE_ID WARN  http-nio-2222-exec-2 Generator4MethodAccessor field not found status of object class name com.sparrow.security.protocol.admin.param.GroupParam
2022-11-03 01:04:32.659 TRACE_ID WARN  http-nio-2222-exec-2 Generator4MethodAccessor field not found createUserId of object class name com.sparrow.security.protocol.admin.param.GroupParam
2022-11-03 01:04:32.659 TRACE_ID WARN  http-nio-2222-exec-2 Generator4MethodAccessor field not found updateUserId of object class name com.sparrow.security.protocol.admin.param.GroupParam
2022-11-03 01:04:32.659 TRACE_ID WARN  http-nio-2222-exec-2 Generator4MethodAccessor field not found updateTime of object class name com.sparrow.security.protocol.admin.param.GroupParam
2022-11-03 01:04:32.659 TRACE_ID WARN  http-nio-2222-exec-2 Generator4MethodAccessor field not found class of object class name com.sparrow.security.protocol.admin.param.GroupParam
2022-11-03 01:04:32.659 TRACE_ID WARN  http-nio-2222-exec-2 Generator4MethodAccessor field not found class of object class name com.sparrow.security.po.Group
2022-11-05 21:56:26.757 TRACE_ID WARN  http-nio-2222-exec-3 Generator4MethodAccessor field not found createTime of object class name com.sparrow.security.protocol.admin.param.GroupParam
2022-11-05 21:56:26.758 TRACE_ID WARN  http-nio-2222-exec-3 Generator4MethodAccessor field not found status of object class name com.sparrow.security.protocol.admin.param.GroupParam
2022-11-05 21:56:26.759 TRACE_ID WARN  http-nio-2222-exec-3 Generator4MethodAccessor field not found createUserId of object class name com.sparrow.security.protocol.admin.param.GroupParam
2022-11-05 21:56:26.759 TRACE_ID WARN  http-nio-2222-exec-3 Generator4MethodAccessor field not found updateUserId of object class name com.sparrow.security.protocol.admin.param.GroupParam
2022-11-05 21:56:26.759 TRACE_ID WARN  http-nio-2222-exec-3 Generator4MethodAccessor field not found updateTime of object class name com.sparrow.security.protocol.admin.param.GroupParam
2022-11-05 21:56:26.759 TRACE_ID WARN  http-nio-2222-exec-3 Generator4MethodAccessor field not found class of object class name com.sparrow.security.protocol.admin.param.GroupParam
2022-11-05 21:56:26.759 TRACE_ID WARN  http-nio-2222-exec-3 Generator4MethodAccessor field not found class of object class name com.sparrow.security.po.Group
2022-11-05 22:02:39.231 TRACE_ID WARN  http-nio-2222-exec-1 Generator4MethodAccessor field not found class of object class name com.sparrow.security.po.Group
2022-11-05 22:02:39.232 TRACE_ID WARN  http-nio-2222-exec-1 Generator4MethodAccessor field not found class of object class name com.sparrow.security.protocol.admin.bo.GroupBO
2022-11-05 22:02:50.664 TRACE_ID WARN  http-nio-2222-exec-1 Generator4MethodAccessor field not found class of object class name com.sparrow.security.protocol.admin.bo.GroupBO
2022-11-05 22:02:50.666 TRACE_ID WARN  http-nio-2222-exec-1 Generator4MethodAccessor field not found class of object class name com.sparrow.admin.protocol.admin.vo.GroupVO
2022-11-05 22:04:00.571 TRACE_ID WARN  http-nio-2222-exec-3 Generator4MethodAccessor field not found class of object class name com.sparrow.security.po.Group
2022-11-05 22:04:00.572 TRACE_ID WARN  http-nio-2222-exec-3 Generator4MethodAccessor field not found class of object class name com.sparrow.security.protocol.admin.bo.GroupBO
2022-11-05 22:04:11.536 TRACE_ID WARN  http-nio-2222-exec-3 Generator4MethodAccessor field not found class of object class name com.sparrow.security.protocol.admin.bo.GroupBO
2022-11-05 22:04:11.541 TRACE_ID WARN  http-nio-2222-exec-3 Generator4MethodAccessor field not found class of object class name com.sparrow.admin.protocol.admin.vo.GroupVO
2022-11-05 22:04:15.345 TRACE_ID WARN  http-nio-2222-exec-3 Generator4MethodAccessor field not found class of object class name com.sparrow.security.protocol.admin.bo.GroupBO
2022-11-05 22:04:15.346 TRACE_ID WARN  http-nio-2222-exec-3 Generator4MethodAccessor field not found class of object class name com.sparrow.admin.protocol.admin.vo.GroupVO
2022-11-05 22:04:48.747 TRACE_ID WARN  http-nio-2222-exec-5 Generator4MethodAccessor field not found createUserId of object class name com.sparrow.security.protocol.admin.param.GroupParam
2022-11-05 22:04:48.749 TRACE_ID WARN  http-nio-2222-exec-5 Generator4MethodAccessor field not found updateUserId of object class name com.sparrow.security.protocol.admin.param.GroupParam
2022-11-05 22:04:48.749 TRACE_ID WARN  http-nio-2222-exec-5 Generator4MethodAccessor field not found updateTime of object class name com.sparrow.security.protocol.admin.param.GroupParam
2022-11-05 22:04:48.749 TRACE_ID WARN  http-nio-2222-exec-5 Generator4MethodAccessor field not found status of object class name com.sparrow.security.protocol.admin.param.GroupParam
2022-11-05 22:04:48.749 TRACE_ID WARN  http-nio-2222-exec-5 Generator4MethodAccessor field not found createTime of object class name com.sparrow.security.protocol.admin.param.GroupParam
2022-11-05 22:04:48.749 TRACE_ID WARN  http-nio-2222-exec-5 Generator4MethodAccessor field not found class of object class name com.sparrow.security.protocol.admin.param.GroupParam
2022-11-05 22:04:48.749 TRACE_ID WARN  http-nio-2222-exec-5 Generator4MethodAccessor field not found class of object class name com.sparrow.security.po.Group
2022-11-05 22:43:10.594 TRACE_ID WARN  http-nio-2222-exec-1 Generator4MethodAccessor field not found status of object class name com.sparrow.security.protocol.admin.param.GroupParam
2022-11-05 22:43:10.596 TRACE_ID WARN  http-nio-2222-exec-1 Generator4MethodAccessor field not found createUserId of object class name com.sparrow.security.protocol.admin.param.GroupParam
2022-11-05 22:43:10.596 TRACE_ID WARN  http-nio-2222-exec-1 Generator4MethodAccessor field not found updateUserId of object class name com.sparrow.security.protocol.admin.param.GroupParam
2022-11-05 22:43:10.596 TRACE_ID WARN  http-nio-2222-exec-1 Generator4MethodAccessor field not found updateTime of object class name com.sparrow.security.protocol.admin.param.GroupParam
2022-11-05 22:43:10.596 TRACE_ID WARN  http-nio-2222-exec-1 Generator4MethodAccessor field not found createTime of object class name com.sparrow.security.protocol.admin.param.GroupParam
2022-11-05 22:43:10.596 TRACE_ID WARN  http-nio-2222-exec-1 Generator4MethodAccessor field not found class of object class name com.sparrow.security.protocol.admin.param.GroupParam
2022-11-05 22:43:10.596 TRACE_ID WARN  http-nio-2222-exec-1 Generator4MethodAccessor field not found class of object class name com.sparrow.security.po.Group
2022-11-05 22:43:18.875 TRACE_ID WARN  http-nio-2222-exec-3 Generator4MethodAccessor field not found class of object class name com.sparrow.security.po.Group
2022-11-05 22:43:18.876 TRACE_ID WARN  http-nio-2222-exec-3 Generator4MethodAccessor field not found class of object class name com.sparrow.security.protocol.admin.bo.GroupBO
2022-11-05 22:43:18.876 TRACE_ID WARN  http-nio-2222-exec-3 Generator4MethodAccessor field not found class of object class name com.sparrow.security.protocol.admin.bo.GroupBO
2022-11-05 22:43:18.876 TRACE_ID WARN  http-nio-2222-exec-3 Generator4MethodAccessor field not found class of object class name com.sparrow.admin.protocol.admin.vo.GroupVO
2022-11-07 22:52:35.442 TRACE_ID WARN  http-nio-2222-exec-6 Generator4MethodAccessor field not found groupLevel of object class name com.sparrow.security.protocol.admin.param.GroupParam
2022-11-07 22:52:35.444 TRACE_ID WARN  http-nio-2222-exec-6 Generator4MethodAccessor field not found createUserId of object class name com.sparrow.security.protocol.admin.param.GroupParam
2022-11-07 22:52:35.444 TRACE_ID WARN  http-nio-2222-exec-6 Generator4MethodAccessor field not found updateUserId of object class name com.sparrow.security.protocol.admin.param.GroupParam
2022-11-07 22:52:35.444 TRACE_ID WARN  http-nio-2222-exec-6 Generator4MethodAccessor field not found updateTime of object class name com.sparrow.security.protocol.admin.param.GroupParam
2022-11-07 22:52:35.444 TRACE_ID WARN  http-nio-2222-exec-6 Generator4MethodAccessor field not found createTime of object class name com.sparrow.security.protocol.admin.param.GroupParam
2022-11-07 22:52:35.444 TRACE_ID WARN  http-nio-2222-exec-6 Generator4MethodAccessor field not found status of object class name com.sparrow.security.protocol.admin.param.GroupParam
2022-11-07 22:52:35.444 TRACE_ID WARN  http-nio-2222-exec-6 Generator4MethodAccessor field not found class of object class name com.sparrow.security.protocol.admin.param.GroupParam
2022-11-07 22:52:35.444 TRACE_ID WARN  http-nio-2222-exec-6 Generator4MethodAccessor field not found class of object class name com.sparrow.security.po.Group
